episode,global_step,elapsed_s,reward_raw,reward_smooth,fill_rate,stockout,cost_holding,cost_stockout,cost_ordering,cost_overflow,cost_service_penalty,cost_total,entropy,approx_kl,clip_frac,value_loss,explained_variance,lr_scale,ent_coef,eval_reward,eval_fill
82,29930,76.6,-1616931.0645319181,-1720874.0120476421,0.9322902961953046,44077.90852355957,1169095.095703125,28253.81994986534,95580.0,69674.80863773823,254327.33478546143,1616931.05907619,0.45183812866085454,0.0013042468529563752,0.010072406994080857,0.007304671563600239,0.9884582161903381,,0.0197084,-1579508.5499744767,0.8060233640344175
83,30295,77.2,-1627266.971971169,-1714293.3793116268,0.8905002084496904,65791.3274230957,974783.5162353516,42175.86745786667,124365.0,135646.8153166771,350295.7689590454,1627266.9679689407,0.45183812866085454,0.0013042468529563752,0.010072406994080857,0.007304671563600239,0.9884582161903381,,0.0197084,-1579508.5499744767,0.8060233640344175
84,30660,77.9,-1626068.9261036448,-1706204.6769076802,0.9225691997841613,52210.23874378204,1103857.987915039,33054.6451625824,99990.0,79272.9587868452,309893.3364582062,1626068.9283226728,0.45183812866085454,0.0013042468529563752,0.010072406994080857,0.007304671563600239,0.9884582161903381,,0.0197084,-1579508.5499744767,0.8060233640344175
85,31025,79.2,-1718052.7645312585,-1702451.4959030438,0.8467113700631547,84695.66741752625,941691.55078125,55039.39761543274,145955.0,135715.959805727,439650.8515777588,1718052.7597801685,0.4213432395144513,0.0010282194694139577,0.008243761586000849,0.006085255360966058,0.9902815818786621,,0.019697600000000003,-1579508.5499744767,0.8060233640344175
86,31390,79.9,-1572897.6021508959,-1693899.405241254,0.8610153593429147,63110.102673769,974956.1462402344,44032.38293504715,137300.0,118722.82541412115,297886.24671936035,1572897.601308763,0.4213432395144513,0.0010282194694139577,0.008243761586000849,0.006085255360966058,0.9902815818786621,,0.019697600000000003,-1579508.5499744767,0.8060233640344175
87,31755,81.2,-1538367.4324598068,-1684614.92508552,0.8734993382676007,59681.50033187866,970194.4224853516,41812.40979671478,130105.0,112601.1452485323,283654.44763183594,1538367.4251624346,0.5070630704101763,0.0009304175827262378,0.005966186541818867,0.008573195014737155,0.9851608276367188,,0.019690400000000004,-1579508.5499744767,0.8060233640344175
88,32120,81.8,-1539695.3400440267,-1667812.503495029,0.8920906173039789,61354.11800575256,954583.1387939453,39519.68691825867,119275.0,108974.30008923821,317343.2145385742,1539695.3403400164,0.5070630704101763,0.0009304175827262378,0.005966186541818867,0.008573195014737155,0.9851608276367188,,0.019690400000000004,-1579508.5499744767,0.8060233640344175
89,32485,82.5,-1568746.6873514485,-1660495.2085502718,0.9308151315336358,42511.68322181702,1136460.1240234375,27969.49569129944,91265.0,53523.45769262314,259528.6012763977,1568746.6786837578,0.5070630704101763,0.0009304175827262378,0.005966186541818867,0.008573195014737155,0.9851608276367188,,0.019690400000000004,-1579508.5499744767,0.8060233640344175
90,32850,83.8,-1731395.755896991,-1661804.4973296402,0.8430903024869423,82008.46506500244,949959.6475830078,53382.83167266846,148035.0,131864.57160377502,448153.7041397095,1731395.7549991608,0.4239012340181752,0.0008163513245898158,0.006140725659574137,0.00707100118559442,0.9877347350120544,,0.0196796,-1579508.5499744767,0.8060233640344175
91,33215,84.4,-1472161.9980404158,-1644083.296070404,0.8886024687388172,59929.66374015808,944524.7629394531,39587.31306266785,118785.0,82659.23438504338,286605.691696167,1472162.0020833313,0.4239012340181752,0.0008163513245898158,0.006140725659574137,0.00707100118559442,0.9877347350120544,,0.0196796,-1579508.5499744767,0.8060233640344175
92,33580,85.1,-1526458.0315349838,-1635673.1316892353,0.8605391820816145,61149.98550605774,964361.7912597656,43089.08424758911,134905.0,99640.67677117884,284461.4842224121,1526458.0365009457,0.4239012340181752,0.0008163513245898158,0.006140725659574137,0.00707100118559442,0.9877347350120544,,0.0196796,-1579508.5499744767,0.8060233640344175
93,33945,86.4,-1500765.8101559123,-1627128.249954328,0.8885126015911363,58911.967461586,962147.9395751953,38936.91975784302,120555.0,89998.36332809925,289127.58878326416,1500765.8114444017,0.4542637820306577,0.0008583456918035824,0.0063211541610622875,0.007508633946264653,0.9861011505126953,,0.0196688,-1579508.5499744767,0.8060233640344175
94,34310,87.1,-1473746.219449932,-1617368.9144502163,0.8994206761660641,60171.82380485535,944976.9709472656,38400.47433280945,115145.0,89352.26766610146,285871.5111427307,1473746.2240889072,0.4542637820306577,0.0008583456918035824,0.0063211541610622875,0.007508633946264653,0.9861011505126953,,0.0196688,-1579508.5499744767,0.8060233640344175
95,34675,87.7,-1471269.4250677682,-1599058.8144440188,0.8698372664516919,56543.06133747101,965878.1423339844,40221.13247871399,131715.0,96015.12642335892,237440.01972961426,1471269.4209656715,0.4542637820306577,0.0008583456918035824,0.0063211541610622875,0.007508633946264653,0.9861011505126953,,0.0196688,-1579508.5499744767,0.8060233640344175
96,35040,89.0,-1394574.8624443759,-1587380.099645401,0.8865626684606892,57391.13084983826,945676.1884765625,39151.948444366455,122885.0,69419.93449807167,217441.7918548584,1394574.863273859,0.4301842600107193,0.0010045622277749843,0.007328234233060165,0.006662114676529248,0.9868286848068237,,0.019658000000000002,-1579508.5499744767,0.8060233640344175
97,35405,89.7,-1516728.4909163425,-1582398.295468879,0.8940162074075986,62535.79532146454,936903.5950927734,39976.65512561798,117425.0,93328.62748479843,329094.61540031433,1516728.4931035042,0.4301842600107193,0.0010045622277749843,0.007328234233060165,0.006662114676529248,0.9868286848068237,,0.019658000000000002,-1579508.5499744767,0.8060233640344175
98,35770,90.3,-1454922.0498749414,-1573964.4427280189,0.8941155675339372,61564.484639167786,922643.5711669922,39696.50366306305,116850.0,70980.0675265789,304751.91065216064,1454922.0530087948,0.4301842600107193,0.0010045622277749843,0.007328234233060165,0.006662114676529248,0.9868286848068237,,0.019658000000000002,-1579508.5499744767,0.8060233640344175
99,36135,91.6,-1457729.0098482966,-1561545.8317953795,0.8968663053969814,59712.22339439392,938545.1351318359,38493.16896533966,117815.0,74377.72290039062,288497.979637146,1457729.0066347122,0.4087924933747241,0.0008540964025948932,0.006040874292681876,0.0062027725783225735,0.987579345703125,,0.019647200000000004,-1579508.5499744767,0.8060233640344175
100,36500,93.4,-1513393.8617791603,-1549627.8136673223,0.9287868454031748,43436.88459300995,1114425.089477539,28517.61072087288,93015.0,39728.21286010742,237707.95101165771,1513393.864070177,0.4087924933747241,0.0008540964025948932,0.006040874292681876,0.0062027725783225735,0.987579345703125,,0.019647200000000004,-1468059.590603088,0.8267805765752922
101,36865,94.7,-1451642.6240574801,-1538640.7464105384,0.9137348157085784,50192.13294124603,999451.2196044922,32637.372200012207,105815.0,62081.08301115036,251657.9549407959,1451642.6297564507,0.35836467891931534,0.0010767976525944266,0.008904975780751556,0.005679154162001061,0.9888753890991211,,0.019640000000000005,-1468059.590603088,0.8267805765752922
102,37230,95.4,-1513244.3047872684,-1533456.408423306,0.8479636298467035,76323.34500694275,909652.4106445312,50802.091875076294,140440.0,67678.46944195032,344671.3342895508,1513244.3062511086,0.35836467891931534,0.0010767976525944266,0.008904975780751556,0.005679154162001061,0.9888753890991211,,0.019640000000000005,-1468059.590603088,0.8267805765752922
103,37595,96.0,-1542548.2784086901,-1529220.473745182,0.8442217923190496,77349.85303115845,913438.8475341797,51567.85670852661,143155.0,75026.11366558075,359360.46311950684,1542548.281027794,0.35836467891931534,0.0010767976525944266,0.008904975780751556,0.005679154162001061,0.9888753890991211,,0.019640000000000005,-1468059.590603088,0.8267805765752922
104,37960,97.3,-1491860.623121379,-1522510.0585960685,0.8515456918167741,71227.65921592712,923116.9526367188,48275.96727371216,137695.0,59517.61843204498,323255.08587265015,1491860.624215126,0.4531176290229747,0.0010829024384197271,0.006446704544176005,0.00920052026202412,0.9801937937736511,,0.019629200000000006,-1468059.590603088,0.8267805765752922
105,38325,98.0,-1447921.1323843077,-1509003.476988721,0.8995829854926017,60817.90127468109,927305.5466308594,39035.244351387024,107935.0,54359.93838977814,319285.40214538574,1447921.1315174103,0.4531176290229747,0.0010829024384197271,0.006446704544176005,0.00920052026202412,0.9801937937736511,,0.019629200000000006,-1468059.590603088,0.8267805765752922
106,38690,98.6,-1927103.587011823,-1526713.7762317676,0.9253354529811911,43523.45081472397,1310096.0798339844,29467.292504310608,87105.0,41602.54472015798,458832.6648788452,1927103.5819372982,0.4531176290229747,0.0010829024384197271,0.006446704544176005,0.00920052026202412,0.9801937937736511,,0.019629200000000006,-1468059.590603088,0.8267805765752922
107,39055,99.9,-1528773.958288716,-1526234.1025232128,0.8438370453168268,81139.73856544495,881589.302734375,53773.096380233765,140445.0,72452.5716919899,380513.9821472168,1528773.9529538155,0.3639373140115487,0.0007375853284477335,0.0041747511522292995,0.009730263754088236,0.980439305305481,,0.0196184,-1468059.590603088,0.8267805765752922
108,39420,100.5,-1452732.5066622586,-1521885.9608541243,0.9136357519724597,52691.75446033478,994032.158203125,33997.20161628723,98475.0,32012.236967086792,294215.9111404419,1452732.507926941,0.3639373140115487,0.0007375853284477335,0.0041747511522292995,0.009730263754088236,0.980439305305481,,0.0196184,-1468059.590603088,0.8267805765752922
109,39785,101.2,-1450988.5046661133,-1515998.0517198574,0.8826915035509083,60603.57446479797,902629.2634277344,40807.89178752899,119415.0,56754.57748389244,331381.76220703125,1450988.494906187,0.3639373140115487,0.0007375853284477335,0.0041747511522292995,0.009730263754088236,0.980439305305481,,0.0196184,-1468059.590603088,0.8267805765752922
110,40150,102.6,-1433099.825509858,-1501083.255200501,0.9057403136606086,55495.29062604904,958820.10546875,36119.888030052185,104845.0,47908.680306881666,285406.15158081055,1433099.8253864944,0.36674583271930095,0.0007359994485197699,0.0053507487157874395,0.006506761548256404,0.9867763519287109,,0.019607600000000003,-1468059.590603088,0.8267805765752922
111,40515,103.2,-1412054.9981610412,-1498077.9052065322,0.889872133731842,57183.89784526825,932790.9194335938,37644.21587181091,115735.0,59540.94753563404,266343.91428375244,1412054.9971247911,0.36674583271930095,0.0007359994485197699,0.0053507487157874395,0.006506761548256404,0.9867763519287109,,0.019607600000000003,-1468059.590603088,0.8267805765752922
112,40880,103.9,-1396928.1686342028,-1491601.4120614931,0.8629520416259766,56176.998249053955,939765.1949462891,40418.675174713135,132395.0,62033.65509510413,222315.64320373535,1396928.1684198417,0.36674583271930095,0.0007359994485197699,0.0053507487157874395,0.006506761548256404,0.9867763519287109,,0.019607600000000003,-1468059.590603088,0.8267805765752922
113,41245,105.2,-1376233.9392412945,-1485374.8185157622,0.8733223606462348,56163.39114189148,911662.74609375,40050.36759662628,125290.0,49792.676982045174,249438.14784240723,1376233.9385148287,0.3962462054271447,0.0008945466256351976,0.005913182321053587,0.006699325002141689,0.9846487641334534,,0.019596800000000004,-1468059.590603088,0.8267805765752922
114,41610,105.8,-1427141.886337921,-1483044.6018601619,0.8908941923755489,60348.53200817108,913763.9163818359,39190.611594200134,116030.0,52714.8213493824,305442.5387802124,1427141.8881056309,0.3962462054271447,0.0008945466256351976,0.005913182321053587,0.006699325002141689,0.9846487641334534,,0.019596800000000004,-1468059.590603088,0.8267805765752922
115,41975,106.5,-1521662.6157770643,-1485564.2613956267,0.845057263113048,78398.95746231079,888089.3697509766,52101.69160079956,140280.0,68677.22571849823,372514.3232803345,1521662.6103506088,0.3962462054271447,0.0008945466256351976,0.005913182321053587,0.006699325002141689,0.9846487641334534,,0.019596800000000004,-1468059.590603088,0.8267805765752922
116,42340,107.8,-1393400.1238924845,-1485505.5244680322,0.8837176781811126,60895.17171382904,879900.6462402344,40828.132637023926,117610.0,44390.03445073962,310671.310959816,1393400.124287814,0.4018850648089459,0.0008420157901606504,0.005453277066791136,0.007436528036027755,0.9834514260292053,,0.019586,-1468059.590603088,0.8267805765752922
117,42705,108.5,-1474422.753823894,-1483390.2376134098,0.9245442914636168,45067.48074197769,1056424.764038086,29730.365793943405,88575.0,25983.2755600214,273709.3464241028,1474422.7518161535,0.4018850648089459,0.0008420157901606504,0.005453277066791136,0.007436528036027755,0.9834514260292053,,0.019586,-1468059.590603088,0.8267805765752922
118,43070,109.8,-1400292.4483788214,-1480658.7575386039,0.8831345767191011,60341.349491119385,893833.9266357422,40670.86918258667,117590.0,40994.35802075267,307203.2903137207,1400292.4441528022,0.34428645121423823,0.0007839214537709363,0.004931533555990379,0.0057663417323247385,0.9871443510055542,,0.0195788,-1468059.590603088,0.8267805765752922
119,43435,110.5,-1437755.581827669,-1479660.0861375725,0.9069022931464731,57415.26494026184,940356.4833984375,37064.278730392456,99445.0,34661.70138669014,326228.118850708,1437755.582366228,0.34428645121423823,0.0007839214537709363,0.004931533555990379,0.0057663417323247385,0.9871443510055542,,0.0195788,-1468059.590603088,0.8267805765752922
120,43800,111.2,-1411711.342867953,-1474575.960192012,0.9122912050926522,53019.69348716736,957401.7888183594,34503.53759431839,96365.0,28849.291892528534,294591.72564697266,1411711.343952179,0.34428645121423823,0.0007839214537709363,0.004931533555990379,0.0057663417323247385,0.9871443510055542,,0.0195788,-1468059.590603088,0.8267805765752922
121,44165,112.5,-1416700.449214004,-1472828.8514498384,0.9101304348200968,53923.65928554535,952223.1264648438,35113.059540748596,97260.0,21979.258226454258,310125.0117111206,1416700.4559431672,0.3053021768206044,0.0007300590847846347,0.004106220452261991,0.005646367134575389,0.988196074962616,,0.019568000000000002,-1468059.590603088,0.8267805765752922
122,44530,113.2,-1357413.9128587665,-1465037.331853413,0.863878865111364,60556.95309829712,869683.8833007812,43305.74084472656,124490.0,37805.95868703723,282128.3279724121,1357413.9108049572,0.3053021768206044,0.0007300590847846347,0.004106220452261991,0.005646367134575389,0.988196074962616,,0.019568000000000002,-1468059.590603088,0.8267805765752922
123,44895,113.8,-1416355.0918822389,-1458727.6725270906,0.915396801412922,51079.26959609985,974099.4378662109,33438.548367500305,94190.0,18985.471618175507,295641.63329696655,1416355.0911488533,0.3053021768206044,0.0007300590847846347,0.004106220452261991,0.005646367134575389,0.988196074962616,,0.019568000000000002,-1468059.590603088,0.8267805765752922
124,45260,115.1,-1369819.9787021447,-1452625.640306129,0.8869964333429728,64839.78553676605,850624.2169189453,41934.54657173157,112180.0,39861.35504770279,325219.8612194061,1369819.9797577858,0.3340857299534898,0.0006649035903568514,0.004503484371142756,0.006597478273569753,0.9849645495414734,,0.019557200000000004,-1468059.590603088,0.8267805765752922
125,45625,116.9,-1497012.5529814828,-1455080.2113359876,0.834722195586113,81960.37405776978,842872.3439941406,54464.8043422699,139920.0,52773.320569992065,406982.08142089844,1497012.550327301,0.3340857299534898,0.0006649035903568514,0.004503484371142756,0.006597478273569753,0.9849645495414734,,0.019557200000000004,-1425227.7120005807,0.8211136349259991
126,45990,117.5,-1369302.126397256,-1427190.1383052594,0.8495065868717351,62694.314599990845,881774.4470214844,44566.40486526489,130710.0,39219.40867328644,273031.8657531738,1369302.1263132095,0.3340857299534898,0.0006649035903568514,0.004503484371142756,0.006597478273569753,0.9849645495414734,,0.019557200000000004,-1425227.7120005807,0.8211136349259991
127,46355,118.9,-1402358.6474534052,-1420869.3727634936,0.9220207632404485,44392.26832103729,1020412.4639892578,30014.513036727905,86305.0,12713.225646972656,252913.44132232666,1402358.643995285,0.38572451746777486,0.000701831087529794,0.0047323662009531335,0.00805630613314478,0.9805550575256348,,0.019546400000000005,-1425227.7120005807,0.8211136349259991
128,46720,119.5,-1333854.6785544925,-1414925.4813581053,0.8672592478255703,60405.03616428375,864235.8869628906,43017.767647743225,122005.0,31249.35602760315,273346.66749572754,1333854.6781339645,0.38572451746777486,0.000701831087529794,0.0047323662009531335,0.00805630613314478,0.9805550575256348,,0.019546400000000005,-1425227.7120005807,0.8211136349259991
129,47085,120.2,-1368139.7127675936,-1410783.0417631795,0.8548979042327567,63517.92206764221,853683.4262695312,44901.51555633545,129240.0,40441.17487668991,299873.59997558594,1368139.7166781425,0.38572451746777486,0.000701831087529794,0.0047323662009531335,0.00805630613314478,0.9805550575256348,,0.019546400000000005,-1425227.7120005807,0.8211136349259991
130,47450,121.5,-1354894.5816456121,-1406872.7795699672,0.8682666819389552,59007.56982803345,880497.3756103516,42348.68873023987,122680.0,32063.415947914124,277305.0945739746,1354894.5748624802,0.34867773008973973,0.0006644699154716555,0.0040813245286699384,0.0066562007781804395,0.983832836151123,,0.0195356,-1425227.7120005807,0.8211136349259991
131,47815,122.1,-1468132.0865280828,-1409676.6339883192,0.841635581238629,80116.65654182434,858623.9923095703,53154.354400634766,136150.0,45771.282264232635,374432.4592590332,1468132.088233471,0.34867773008973973,0.0006644699154716555,0.0040813245286699384,0.0066562007781804395,0.983832836151123,,0.0195356,-1425227.7120005807,0.8211136349259991
132,48180,123.5,-1342297.5961359786,-1406945.1053634079,0.8529541797833899,61954.79932308197,867298.8436279297,43676.40954017639,131235.0,31836.146468400955,268251.1987915039,1342297.598428011,0.3752379480161165,0.0009562553958331639,0.006665413843859967,0.007723852857261112,0.9805335402488708,,0.0195284,-1425227.7120005807,0.8211136349259991
